Latitude 	 Longitude 	 Weight 	 Continent
20.5828	-100.385	5	North America
-8.45547	115.072	4	Asia
38.4934	-122.406	2	North America
45.8586	1.23198	29	Europe
52.1455	-9.86933	1	Europe
2.83119	117.364	1	Asia
30.6058	32.274	1	Africa
52.1184	-1.01848	1	Europe
3.84905	103.37	15	Asia
33.9481	-84.1201	100	North America
32.4322	-104.264	1	North America
44.4077	-1.15331	1	Europe
28.6995	-99.826	4	North America
53.8872	-2.95594	8	Europe
38.5516	-96.9412	1	North America
19.3993	72.84	1	Asia
40.2999	-88.1332	3	North America
51.654	-1.45139	2	Europe
-3.0098	-55.195	4	South America
33.6775	-114.117	1	North America
39.6906	-86.1874	140	North America
-28.3896	-54.8743	2	South America
-27.0077	-48.6232	1	South America
18.1041	120.719	1	Asia
37.981	-121.797	50	North America
35.6749	-109.065	3	North America
43.0214	-102.553	3	North America
5.04595	7.9203	2	Africa
5.27915	-2.00089	1	Africa
35.2978	139.628	2	Asia
48.9487	3.13017	2	Europe
5.02409	-73.9996	2	South America
42.7889	-73.9214	6	North America
52.5599	-0.251752	6	Europe
22.2703	-97.9168	3	North America
41.2903	-95.9487	11	North America
41.0771	-73.4714	31	North America
-7.37831	-39.3199	1	South America
45.1942	9.15217	1	Europe
47.2766	7.35298	11	Europe
42.41	-71.2764	33	North America
40.5091	-79.8694	4	North America
-23.0082	-51.256	1	South America
54.5036	18.4637	5	Europe
13.7952	100.557	21	Asia
23.6254	-102.558	5	North America
-23.5776	-45.841	1	South America
33.6507	-116.002	4	North America
36.9116	-76.1338	23	North America
30.9283	-94.0152	1	North America
-23.6566	-49.7803	1	South America
33.1609	-117.193	18	North America
-8.27649	-35.0925	1	South America
32.3165	-90.8561	4	North America
35.6896	-88.7056	14	North America
-1.50065	102.133	1	Asia
-26.7205	27.0823	1	Africa
-20.7279	-46.6212	2	South America
61.2998	17.0613	1	Europe
41.473	-82.1457	18	North America
49.5806	3.01702	1	Europe
51.5563	0.721777	4	Europe
-3.24222	116.232	2	Asia
41.7727	-71.1872	6	North America
-25.3162	31.0265	2	Africa
53.1638	-2.73732	5	Europe
37.1109	-80.5886	4	North America
51.9013	6.38307	9	Europe
-38.0446	145.254	6	Oceania
44.3323	5.0648	1	Europe
-23.6839	-46.9469	12	South America
-19.4731	-40.6271	1	South America
35.3115	-97.0536	3	North America
48.6402	2.34879	505	Europe
13.7054	-88.9219	1	North America
33.6218	-91.787	24	North America
-6.70401	108.545	24	Asia
31.5676	-93.472	1	North America
30.6334	-87.0535	1	North America
43.0126	-83.6963	75	North America
39.1685	-94.53	25	North America
-3.13547	-58.7839	1	South America
34.5847	-79.2837	7	North America
7.65257	4.22322	3	Africa
39.1089	-96.8126	23	North America
37.5411	126.84	11	Asia
53.3941	-114.226	1	North America
34.2196	-85.5942	4	North America
44.1194	15.2329	1	Europe
50.7242	-3.78381	5	Europe
-20.2664	-50.9477	3	South America
-7.37872	110.59	8	Asia
33.6841	-85.2697	1	North America
33.8968	-79.4916	4	North America
27.7054	-97.7283	2	North America
-28.549	28.7812	2	Africa
30.4273	-87.2122	40	North America
40.6313	-91.5528	1	North America
52.1105	6.11219	7	Europe
46.6497	-118.864	1	North America
8.65284	-71.1261	2	South America
51.8784	0.846929	14	Europe
40.1622	-87.4236	1	North America
-23.8581	29.387	3	Africa
47.5543	-122.703	7	North America
34.1973	-92.0309	17	North America
34.5348	-82.6293	5	North America
42.4548	14.2033	10	Europe
38.7497	-76.9645	481	North America
6.31752	5.56677	1	Africa
-3.30786	119.196	4	Asia
34.4199	-79.3702	1	North America
41.7581	2.06928	9	Europe
48.0615	16.6242	1	Europe
34.4009	-118.078	6	North America
36.2774	-6.07995	1	Europe
-24.3079	29.5438	1	Africa
31.1567	-81.9954	1	North America
33.0095	-96.5335	2	North America
35.7763	-80.8947	13	North America
8.46647	4.58106	7	Africa
42.4963	-92.343	9	North America
49.5219	5.76601	15	Europe
26.1684	-81.7629	16	North America
42.9907	-85.9508	15	North America
53.028	-59.4352	1	North America
39.8618	-88.9459	4	North America
55.7889	37.3881	13	Europe
-8.12353	112.57	4	Asia
53.1375	6.43304	2	Europe
30.1221	-81.7624	20	North America
-30.0549	30.881	9	Africa
39.5469	-85.7753	1	North America
49.2976	-0.464678	1	Europe
35.8305	-85.9786	27	North America
37.9885	-84.1647	1	North America
-2.53555	-49.0335	1	South America
51.5207	-0.142822	11273	Europe
42.7133	-88.0124	2	North America
31.2599	-90.453	16	North America
33.6136	-86.6782	16	North America
-7.32924	108.404	3	Asia
38.8706	-84.8926	1	North America
38.9486	-90.3519	3	North America
-7.67548	109.669	3	Asia
54.2563	85.8744	1	Europe
-22.6446	-43.3052	12	South America
55.2914	-1.59933	1	Europe
46.2561	7.6246	1	Europe
-0.789275	113.921	10	Asia
14.6097	-61.0805	27	North America
28.4858	-16.3139	5	Europe
-6.20779	106.603	251	Asia
48.8427	3.65087	1	Europe
33.5	126.528	2	Asia
31.1144	-91.3182	2	North America
31.3221	-85.8145	2	North America
61.9341	5.89521	1	Europe
46.9345	-122.597	3	North America
49.0615	2.68612	62	Europe
32.6148	-82.3341	2	North America
40.0746	-82.525	4	North America
18.2824	-77.136	1	North America
15.1442	145.72	3	Oceania
3.94649	113.811	7	Asia
-3.779	-49.6739	2	South America
56.1308	47.2532	4	Europe
-27.8266	-52.3221	1	South America
33.4024	-81.4222	1	North America
32.8896	-85.4158	1	North America
40.4054	-120.633	1	North America
34.6693	-77.6552	2	North America
48.5303	2.25007	12	Europe
41.9607	-71.18	5	North America
53.1686	8.62113	1	Europe
-6.57832	-39.1068	1	South America
42.9318	44.6465	1	Europe
37.6464	-3.90805	1	Europe
49.1072	6.16635	16	Europe
58.163	55.8611	1	Europe
32.3441	-96.6353	1	North America
34.4125	-117.279	12	North America
7.355	-2.33855	1	Africa
