Latitude 	 Longitude 	 Weight 	 Continent
31.5676	-93.472	7	North America
52.6578	0.160186	1	Europe
43.0126	-83.6963	211	North America
37.3512	-75.9401	2	North America
-3.98448	-38.826	3	South America
34.5847	-79.2837	15	North America
41.6072	-70.5748	2	North America
37.3084	-78.4754	2	North America
31.7001	-96.5358	2	North America
48.7775	8.72795	5	Europe
39.1089	-96.8126	41	North America
34.2196	-85.5942	5	North America
42.0967	-72.3293	4	North America
50.7242	-3.78381	7	Europe
28.4376	77.1358	6	Asia
35.6005	-78.5909	46	North America
33.8968	-79.4916	3	North America
41.5308	-87.529	267	North America
-28.549	28.7812	3	Africa
19.2458	-70.5407	2	North America
-34.6369	-71.3588	1	South America
20.6788	-103.421	22	North America
-2.70361	111.641	4	Asia
-24.2813	-51.6175	1	South America
46.6497	-118.864	1	North America
31.6027	-85.0469	1	North America
40.1622	-87.4236	1	North America
-23.8581	29.387	5	Africa
38.8706	-84.8925	3	North America
6.27019	6.2633	1	Africa
24.7585	46.8345	1	Asia
34.7937	-85.0046	4	North America
27.0344	-80.1087	4	North America
-2.50878	-59.6012	2	South America
38.1038	-87.0334	2	North America
36.5081	-119.557	26	North America
45.7358	11.8618	7	Europe
-18.1444	178.445	6	Oceania
37.6846	-122.467	528	North America
44.1019	-93.235	2	North America
5.90749	116.094	29	Asia
36.7175	-108.179	8	North America
38.7497	-76.9645	995	North America
50.7423	-1.93579	23	Europe
6.31752	5.56677	7	Africa
-3.30786	119.196	2	Asia
34.4199	-79.3702	4	North America
41.7581	2.06928	36	Europe
51.118	3.96552	7	Europe
34.4009	-118.078	7	North America
-22.7608	-47.6155	4	South America
-24.3079	29.5438	1	Africa
38.4221	-90.3761	6	North America
45.0743	6.70283	1	Europe
40.1801	-76.9718	43	North America
-23.8792	-47.9981	2	South America
37.8961	-121.482	2	North America
-18.7161	-47.4972	1	South America
44.1468	-94.0	31	North America
33.7224	-118.298	178	North America
45.519	11.3153	1	Europe
52.5699	6.53484	44	Europe
-6.30011	-37.2675	2	South America
8.46647	4.58106	15	Africa
0.0570133	109.213	3	Asia
-21.0858	-54.9061	1	South America
46.9459	18.9131	13	Europe
35.1347	32.8237	2	Europe
47.0781	2.39819	15	Europe
53.028	-59.4352	2	North America
18.5028	-69.7905	94	North America
41.4057	-83.1274	26	North America
-10.9213	-37.0505	51	South America
-30.0549	30.881	13	Africa
52.6995	1.68658	2	Europe
47.4534	17.5236	1	Europe
36.591	-4.53068	12	Europe
10.5536	-85.6921	1	North America
55.1872	34.3036	1	Europe
-25.5982	-53.1241	1	South America
34.1306	-78.0933	8	North America
35.8305	-85.9786	83	North America
-6.05846	105.912	9	Asia
0.281093	34.7461	1	Africa
51.5207	-0.142822	10220	Europe
32.9596	-81.2362	7	North America
42.7133	-88.0124	1	North America
34.6526	-83.8491	2	North America
-22.1761	-47.3406	4	South America
40.8148	-73.5039	55	North America
38.9486	-90.3519	1	North America
54.2563	85.8744	1	Europe
51.8464	0.623993	7	Europe
40.9028	-81.1102	5	North America
-22.6446	-43.3052	46	South America
6.33628	8.0862	2	Africa
51.4411	-0.916951	41	Europe
-0.789275	113.921	15	Asia
-1.24222	36.6635	46	Africa
-21.2905	-50.361	5	South America
53.4262	-112.091	1	North America
-22.5368	17.0437	63	Africa
-15.4342	28.3042	36	Africa
33.2531	-8.51794	2	Africa
59.2465	17.8434	9	Europe
-15.5479	-47.346	2	South America
55.9489	-2.78473	3	Europe
39.5145	-76.9766	15	North America
58.3729	26.7776	12	Europe
32.101	-87.6588	5	North America
44.208	0.61955	6	Europe
-4.79228	34.7314	1	Africa
32.6034	-80.7863	3	North America
-1.69975	103.267	1	Asia
38.8696	-75.4366	9	North America
46.9089	-117.062	1	North America
46.9345	-122.597	8	North America
49.0615	2.68612	228	Europe
20.9971	75.5557	3	Asia
-15.0709	-40.868	1	South America
35.5413	-77.4278	31	North America
32.6148	-82.3341	15	North America
-27.2422	-52.0333	1	South America
35.9314	-89.8927	8	North America
46.378	-119.657	1	North America
52.9908	6.25643	24	Europe
15.1442	145.72	9	Oceania
3.94649	113.811	12	Asia
56.1308	47.2532	25	Europe
-27.8266	-52.3221	1	South America
33.4024	-81.4222	3	North America
40.4054	-120.633	1	North America
-0.0393023	109.336	39	Asia
48.5303	2.25007	253	Europe
49.1929	5.98944	24	Europe
41.1963	-76.3863	3	North America
37.0735	-93.5461	2	North America
36.4138	-5.28442	1	Europe
-21.9399	-48.0439	1	South America
53.7204	120.023	1	Europe
46.8397	-0.49569	2	Europe
58.163	55.8611	1	Europe
-1.26841	-78.6404	1	South America
40.7308	-85.1835	1	North America
33.5174	-90.194	16	North America
13.9311	33.7628	2	Africa
40.4618	-90.6513	27	North America
-9.65918	-35.7559	14	South America
30.6612	-87.8739	3	North America
26.1471	-80.3336	246	North America
57.437	39.7056	1	Europe
37.5013	-77.39	210	North America
56.3966	-3.44038	1	Europe
-6.89082	109.38	1	Asia
35.2629	-118.648	1	North America
49.9308	4.64091	1	Europe
-6.83466	-60.5118	1	South America
36.0075	-77.864	110	North America
54.6617	9.40202	1	Europe
14.9735	120.156	1	Asia
53.9676	27.0887	1	Europe
44.8989	-84.0713	1	North America
26.2998	-80.2864	54	North America
56.1168	48.3479	1	Europe
31.6148	65.5871	2	Asia
43.6232	43.5638	1	Europe
-20.0629	30.8277	1	Africa
18.4671	-66.0905	61	North America
-10.499	-37.4338	1	South America
3.23187	101.386	133	Asia
49.1865	6.62444	6	Europe
-8.29616	-35.685	1	South America
35.5389	-90.1422	2	North America
31.6302	-96.2785	2	North America
32.4984	-86.4697	6	North America
63.1668	25.7494	1	Europe
35.1895	-77.3208	1	North America
46.917	-102.88	1	North America
41.7656	-72.6803	372	North America
41.6988	-71.4223	32	North America
10.3018	11.1665	2	Africa
37.2615	-107.933	5	North America
51.7108	-3.69762	3	Europe
52.1874	0.14879	37	Europe
-27.0529	-52.9701	2	South America
46.3847	6.22263	13	Europe
50.9931	3.30963	4	Europe
32.8645	-82.4025	5	North America
9.06271	6.0036	1	Africa
14.7317	-17.507	196	Africa
53.3857	10.02	1	Europe
52.6922	5.24849	21	Europe
57.2084	25.2601	2	Europe
34.3804	-78.3168	7	North America
46.865	-96.8182	25	North America
5.63362	-73.526	1	South America
36.9043	10.2943	12	Africa
51.9514	5.23681	7	Europe
-23.8847	29.7332	1	Africa
37.1367	27.3426	5	Asia
57.4632	10.051	2	Europe
39.5564	-89.6459	1	North America
33.678	-79.2328	1	North America
31.3298	-85.8557	2	North America
49.5778	2.23942	8	Europe
41.4404	-84.3289	1	North America
40.5644	-76.0052	2	North America
55.7969	9.74419	1	Europe
48.0404	37.9623	2	Europe
6.03112	101.984	1	Asia
13.6723	121.396	2	Asia
45.2482	-75.8001	43	North America
60.1422	16.1667	1	Europe
41.8979	-86.591	2	North America
42.2426	-83.6243	133	North America
37.729	-97.4559	60	North America
38.3159	140.266	22	Asia
46.0027	8.96044	1	Europe
62.4647	6.31195	1	Europe
-26.9875	-51.1292	2	South America
52.09	8.28513	1	Europe
8.55077	-71.2359	2	South America
43.6026	2.69127	1	Europe
24.6678	121.74	1	Asia
33.4387	-79.9847	1	North America
27.1329	88.2816	1	Asia
48.9542	-57.9216	1	North America
37.3086	-78.0747	1	North America
22.4879	88.1909	2	Asia
40.0547	-83.2923	7	North America
59.4624	10.6614	1	Europe
33.1135	68.84	1	Asia
36.4924	-6.27167	12	Europe
43.4977	-114.288	1	North America
-32.895	-68.8303	1	South America
36.7449	-3.51985	2	Europe
4.39017	-76.0744	1	South America
17.7422	-91.7605	1	North America
35.0131	136.123	9	Asia
