Latitude 	 Longitude 	 Weight 	 Continent
43.1796	-0.240469	14	Europe
-4.91683	-38.9253	1	South America
41.3759	-88.6275	1	North America
55.1872	34.3036	1	Europe
35.8305	-85.9786	6	North America
36.0639	-119.023	9	North America
51.3227	5.33003	7	Europe
39.4984	-76.6461	7	North America
33.674	-87.893	1	North America
-2.53555	-49.0335	1	South America
34.6959	-82.8248	1	North America
45.5241	9.33338	18	Europe
18.5055	-69.8447	35	North America
51.9136	-4.45509	1	Europe
28.4846	-16.3144	1	Europe
-41.2961	174.799	1	Oceania
35.8085	139.097	1	Asia
51.6453	-3.90717	8	Europe
-3.30288	114.603	9	Asia
20.4321	-86.878	3	North America
-22.6446	-43.3052	15	South America
52.5008	103.845	4	Europe
-0.789275	113.921	4	Asia
21.0108	105.819	4	Asia
51.0565	31.8951	1	Europe
-31.9938	115.914	10	Oceania
44.2044	-94.2754	1	North America
44.1524	-87.5866	3	North America
51.6631	5.65647	21	Europe
51.0954	4.41499	13	Europe
14.8941	-92.275	6	North America
43.1484	-8.9675	2	Europe
48.8394	2.65982	158	Europe
55.297	-2.07469	1	Europe
41.0774	-123.684	2	North America
37.9522	-86.7578	1	North America
19.2232	72.9651	7	Asia
45.5846	5.29665	9	Europe
-1.69975	103.267	1	Asia
-6.44741	-37.0962	1	South America
53.3405	6.95578	2	Europe
32.2618	-96.8725	1	North America
-15.0709	-40.868	3	South America
60.4764	5.73647	1	Europe
48.8097	3.09159	11	Europe
52.9908	6.25643	22	Europe
3.94649	113.811	8	Asia
56.1308	47.2532	20	Europe
35.4783	-108.435	3	North America
19.8289	-97.3606	1	North America
41.1182	-83.1857	2	North America
45.6251	-106.665	4	North America
48.5303	2.25007	22	Europe
45.7974	-94.2617	1	North America
6.22538	-75.3997	1	South America
22.4874	88.1926	1	Asia
37.9032	40.2236	1	Asia
12.6199	102.146	3	Asia
53.165	158.385	2	Europe
42.9318	44.6465	13	Europe
53.7204	120.023	1	Europe
58.163	55.8611	7	Europe
36.6419	-83.9292	1	North America
37.2461	-8.19459	3	Europe
43.247	141.904	1	Asia
35.0797	-80.6562	5	North America
53.6474	11.3761	1	Europe
41.725	12.2981	2	Europe
51.609	-3.64578	6	Europe
34.6351	-79.0702	1	North America
36.6392	-87.4235	3	North America
-8.43458	115.578	2	Asia
47.285	11.3787	1	Europe
40.5215	-89.0012	2	North America
39.0113	-95.5451	1	North America
19.5494	-98.5739	1	North America
41.3895	-72.8727	17	North America
30.8395	-83.3278	8	North America
33.6258	-84.6063	1	North America
57.437	39.7056	4	Europe
48.6933	5.84181	3	Europe
35.3447	-97.609	3	North America
-26.0485	-53.0507	11	South America
47.6131	-0.469075	3	Europe
41.2038	-96.0862	17	North America
41.3459	-71.9574	10	North America
-23.6351	-48.1082	1	South America
-33.2367	-70.7706	2	South America
49.7853	0.454761	2	Europe
35.3673	-80.1917	1	North America
41.4121	-75.6614	2	North America
3.2281	113.072	3	Asia
56.1168	48.3479	1	Europe
55.3853	10.3763	4	Europe
34.7305	-87.7224	1	North America
43.6954	-1.06403	1	Europe
48.852	2.50924	281	Europe
-20.5326	-49.1044	2	South America
-23.0537	-47.7053	2	South America
52.144	7.21286	1	Europe
43.375	-4.49809	2	Europe
38.8617	-77.7739	1	North America
39.5922	-8.37447	3	Europe
41.7656	-72.6803	50	North America
39.9435	-74.995	92	North America
10.4428	-85.7746	3	North America
41.6988	-71.4223	44	North America
30.5198	32.1492	1	Africa
37.3918	140.37	1	Asia
-27.0529	-52.9701	5	South America
14.7317	-17.507	13	Africa
41.2246	-84.3161	1	North America
49.7777	6.64945	1	Europe
57.2084	25.2601	2	Europe
39.2446	-84.5108	12	North America
39.0753	-94.9847	1	North America
-0.741049	-90.3141	3	South America
-27.2447	-48.6992	4	South America
30.8286	-88.4226	1	North America
27.4916	-99.4308	1	North America
50.4609	30.3635	16	Europe
35.3742	139.185	2	Asia
52.2569	4.56612	37	Europe
18.2009	42.5141	1	Asia
53.2267	-0.89363	4	Europe
45.2482	-75.8001	23	North America
45.5219	8.88908	5	Europe
35.8973	139.632	8	Asia
41.1206	-101.623	1	North America
56.7909	23.9296	6	Europe
46.0027	8.96044	3	Europe
39.9177	-82.7987	8	North America
-26.9875	-51.1292	1	South America
51.1508	71.5044	2	Asia
17.3818	78.4999	3	Asia
36.8097	138.2	5	Asia
61.2104	-149.863	11	North America
12.3898	99.8996	1	Asia
32.5975	-83.6604	2	North America
39.4823	-2.03053	1	Europe
17.7422	-91.7605	1	North America
13.2863	100.939	1	Asia
50.6468	8.32477	1	Europe
18.4231	-91.4346	1	North America
33.5112	-82.5049	1	North America
-23.417	-54.5603	85	South America
-21.1841	-42.8853	3	South America
49.4412	1.0912	39	Europe
44.2839	0.247698	9	Europe
20.6424	-87.0674	3	North America
34.364	-89.5391	4	North America
-26.4168	-49.0724	17	South America
-30.5529	-53.4955	5	South America
39.7407	-75.5458	31	North America
31.841	-106.584	9	North America
53.4859	11.2058	1	Europe
-25.3335	-53.898	1	South America
56.7147	-2.46825	1	Europe
52.7642	23.1903	2	Europe
33.7103	-116.241	36	North America
-29.106	-51.5365	3	South America
-22.1609	-54.8613	18	South America
37.8135	-121.338	11	North America
52.4475	16.6874	2	Europe
50.8541	-1.21221	14	Europe
-8.43046	-36.7454	4	South America
52.9815	6.74891	7	Europe
39.8769	-7.1126	2	Europe
54.8905	52.3391	1	Europe
52.139	11.6472	1	Europe
56.4073	61.9156	1	Europe
47.8851	0.140387	13	Europe
-1.22868	116.843	20	Asia
35.1585	-78.5905	2	North America
33.6245	-80.9266	26	North America
42.292	-71.782	14	North America
56.6282	47.8837	24	Europe
42.0553	-87.8169	44	North America
28.0666	-80.6588	20	North America
-17.9709	-67.1192	2	South America
35.8877	-80.1143	2	North America
52.5009	13.6085	18	Europe
19.3343	-70.5202	3	North America
44.2109	-69.0684	1	North America
53.827	-1.68486	37	Europe
23.143	120.278	1	Asia
38.139	-97.4174	1	North America
39.7416	-8.95246	2	Europe
51.0837	3.71456	3	Europe
53.1826	5.81839	37	Europe
43.7297	-79.8043	28	North America
20.6312	-103.472	15	North America
53.1525	-1.1958	7	Europe
43.3577	132.198	2	Europe
40.1066	-80.8708	3	North America
50.8317	40.5415	1	Europe
