Latitude 	 Longitude 	 Weight 	 Continent
43.7566	-83.4277	1	North America
49.9756	20.427	2	Europe
-9.75808	-36.6473	36	South America
44.957	-93.8282	1	North America
42.0429	-91.6443	1	North America
-29.0688	-53.233	1	South America
-5.34238	-36.6793	1	South America
-21.3974	-48.5119	1	South America
42.6592	21.1413	4	Europe
-5.17438	-43.002	1	South America
18.4494	-68.9684	2	North America
52.0047	4.76794	11	Europe
-3.9815	-80.9776	1	South America
50.269	1.7469	3	Europe
-23.8305	-46.1372	1	South America
14.5339	100.938	1	Asia
36.0079	-76.9414	1	North America
45.6571	10.0372	3	Europe
33.3635	-86.6372	4	North America
-9.99977	-68.2655	9	South America
-1.34462	116.672	1	Asia
42.8657	-94.9738	4	North America
18.6269	-68.7116	1	North America
20.6516	-101.17	2	North America
54.0028	-0.442344	7	Europe
43.078	-87.8809	24	North America
39.857	-84.1133	6	North America
37.6258	-109.474	1	North America
55.0955	38.7605	2	Europe
