Latitude 	 Longitude 	 Weight 	 Continent
42.673	-85.6613	1	North America
36.6919	-121.598	26	North America
47.6828	-122.184	35	North America
41.4546	-81.4014	33	North America
45.9337	6.12311	6	Europe
35.5771	-5.34233	4	Africa
31.0993	-89.4125	5	North America
43.4839	3.80488	12	Europe
38.9979	-105.554	7	North America
36.1724	80.319	1	Asia
40.1697	-8.80449	1	Europe
55.6705	37.2691	3	Europe
41.5786	-91.2607	1	North America
49.5741	2.43961	15	Europe
45.9696	-61.1388	2	North America
37.4009	-79.1785	58	North America
42.7265	-71.6335	7	North America
55.9218	-4.06344	4	Europe
44.6301	25.7327	1	Europe
33.55	-83.1313	3	North America
27.9556	-82.0015	13	North America
42.346	-85.0641	4	North America
46.6055	6.8298	7	Europe
32.3862	-83.3502	9	North America
-20.2601	-43.7964	2	South America
3.35359	101.253	49	Asia
39.7681	-75.8815	24	North America
53.0497	-7.24189	4	Europe
39.3493	-112.08	1	North America
37.7829	29.082	1	Asia
50.6246	5.59934	26	Europe
