Tweet Id 	 Latitude 	 Longitude
13785	51.5207	-0.142822	
13798	49.1994	-122.913	
13837	51.5207	-0.142822	
13900	51.5207	-0.142822	
13915	49.1994	-122.913	
14032	52.3834	13.1196	
14044	-13.3766	-41.358	
14092	48.7516	2.61428	
14173	52.3834	13.1196	
14199	17.6237	-94.3846	
14210	39.4207	26.8072	
14343	42.0371	2.91449	
14382	52.3834	13.1196	
14440	-6.38887	106.798	
14442	39.9781	-79.6134	
14511	51.5207	-0.142822	
14577	51.5207	-0.142822	
14787	49.1994	-122.913	
14855	51.5207	-0.142822	
14865	-6.19147	106.898	
14884	49.1994	-122.913	
14956	52.3834	13.1196	
15049	52.3834	13.1196	
15111	51.5207	-0.142822	
15121	51.5207	-0.142822	
15177	51.5207	-0.142822	
15204	51.5207	-0.142822	
15244	51.5207	-0.142822	
15256	48.8612	2.35082	
15397	19.0322	-98.1543	
15413	51.5207	-0.142822	
15569	-23.7669	-46.0184	
15654	39.4207	26.8072	
15750	52.3834	13.1196	
15756	27.5538	48.9665	
15763	51.5207	-0.142822	
16043	51.5207	-0.142822	
16150	51.5207	-0.142822	
16191	32.3865	-93.801	
16235	51.5207	-0.142822	
16280	51.5207	-0.142822	
16360	51.5207	-0.142822	
16389	42.9635	-85.8968	
16490	52.3834	13.1196	
16506	51.5207	-0.142822	
16629	-6.23087	106.793	
16635	51.5207	-0.142822	
16643	46.2295	39.3749	
16644	51.5207	-0.142822	
16723	51.5207	-0.142822	
16727	51.5207	-0.142822	
16757	51.5207	-0.142822	
16813	51.5207	-0.142822	
16833	41.927	-87.7083	
16885	51.5207	-0.142822	
16897	41.9271	-87.7084	
16934	51.5207	-0.142822	
16949	51.5207	-0.142822	
17023	52.3834	13.1196	
17031	51.5207	-0.142822	
17053	48.383	31.1814	
17085	51.5207	-0.142822	
17097	51.5207	-0.142822	
17099	52.3834	13.1196	
17183	52.3834	13.1196	
17293	51.5207	-0.142822	
17320	51.5207	-0.142822	
17387	51.5118	-0.162971	
17400	-2.88766	-78.989	
17556	51.5207	-0.142822	
17557	19.4299	-99.2116	
17630	41.8005	-88.1674	
17639	41.8005	-88.1674	
17641	41.8005	-88.1674	
17656	18.5346	-69.905	
17688	41.8005	-88.1674	
17833	52.3834	13.1196	
17905	52.3834	13.1196	
17953	51.5207	-0.142822	
17975	51.5207	-0.142822	
17993	39.4207	26.8072	
18063	2.03576	98.9632	
18196	-6.56218	106.771	
18216	49.1994	-122.913	
18238	51.5207	-0.142822	
18334	49.1994	-122.913	
18351	51.5207	-0.142822	
18416	53.2745	6.37179	
18434	49.1994	-122.913	
18521	49.1994	-122.913	
18569	-16.6428	-49.2612	
18615	49.1994	-122.913	
18659	49.1994	-122.913	
18666	49.1994	-122.913	
18703	49.1994	-122.913	
18768	49.1994	-122.913	
18847	51.5207	-0.142822	
18881	49.1994	-122.913	
18952	49.1994	-122.913	
18986	51.5207	-0.142822	
19127	51.5207	-0.142822	
19135	-8.1851	-36.0151	
19150	49.1994	-122.913	
19167	51.5207	-0.142822	
19246	51.5207	-0.142822	
19263	51.5207	-0.142822	
19287	49.1994	-122.913	
19377	49.1994	-122.913	
19411	51.5207	-0.142822	
19471	5.55603	-0.178167	
19575	51.5207	-0.142822	
19576	10.3337	123.911	
19622	49.1994	-122.913	
19683	51.0848	1.13623	
19751	51.5207	-0.142822	
19915	51.5207	-0.142822	
20082	53.1133	48.4677	
20085	51.5207	-0.142822	
20265	39.4207	26.8072	
20272	52.3834	13.1196	
20281	51.5207	-0.142822	
20384	52.3834	13.1196	
20477	51.5207	-0.142822	
20555	51.5207	-0.142822	
20588	51.5207	-0.142822	
20645	49.1994	-122.913	
20740	51.5207	-0.142822	
20805	39.4207	26.8072	
20857	51.5207	-0.142822	
20885	51.5207	-0.142822	
20912	49.1994	-122.913	
20961	43.6535	-79.3839	
20982	51.5207	-0.142822	
21118	39.4207	26.8072	
21154	10.4654	-66.5892	
21172	52.3834	13.1196	
21271	3.26014	101.653	
21318	51.5207	-0.142822	
21327	10.4654	-66.5892	
21424	40.0025	-75.118	
21603	55.6061	37.7197	
21778	51.5207	-0.142822	
21788	52.3834	13.1196	
21802	45.1602	11.2106	
21887	51.5207	-0.142822	
21892	-6.13221	106.845	
21983	51.5207	-0.142822	
22178	52.3834	13.1196	
22202	53.4262	-112.091	
22245	52.5663	-2.16618	
22252	51.5207	-0.142822	
22379	51.5207	-0.142822	
22424	51.5207	-0.142822	
22638	39.4207	26.8072	
22772	53.3962	-6.40652	
22848	-26.3749	25.4619	
22888	35.1191	-106.703	
22890	51.5207	-0.142822	
22937	52.3834	13.1196	
23002	51.5207	-0.142822	
23023	52.3834	13.1196	
23024	55.7559	37.5483	
23033	51.5207	-0.142822	
23125	35.0826	-106.678	
23143	39.4207	26.8072	
23353	51.5207	-0.142822	
23380	39.4207	26.8072	
23388	51.5207	-0.142822	
23417	19.4325	-99.1534	
23456	59.9341	30.3287	
23457	41.8311	-79.1527	
23484	51.5207	-0.142822	
23490	51.5207	-0.142822	
23581	52.3834	13.1196	
23585	-22.442	-44.5232	
23595	51.5207	-0.142822	
23597	21.6145	39.1306	
23626	39.4207	26.8072	
23706	51.5207	-0.142822	
23755	52.3834	13.1196	
23761	48.7044	2.08172	
23776	-19.4679	-44.2477	
23834	34.896	128.642	
23923	19.4742	-99.3104	
23960	33.9721	-6.86441	
23966	-7.78132	110.414	
24043	51.5207	-0.142822	
24048	48.2963	38.0286	
24132	51.5207	-0.142822	
24135	51.5207	-0.142822	
24179	48.7734	2.07451	
24328	-36.7374	-71.0353	
24369	-25.7733	-49.7135	
24644	27.6986	-83.8046	
24663	39.4207	26.8072	
24736	49.1994	-122.913	
25024	54.2167	24.5722	
25048	52.3834	13.1196	
25066	39.4207	26.8072	
25164	39.4207	26.8072	
25328	-6.34237	106.733	
25360	-22.916	-43.4473	
25403	40.715	-73.9988	
25408	52.3834	13.1196	
25449	51.5207	-0.142822	
25466	49.1994	-122.913	
25585	51.5207	-0.142822	
25593	51.5207	-0.142822	
25663	51.5207	-0.142822	
25684	51.5207	-0.142822	
25697	51.5207	-0.142822	
25716	51.5207	-0.142822	
25746	51.5207	-0.142822	
25829	51.5207	-0.142822	
25845	51.5207	-0.142822	
25888	33.377	130.49	
25895	51.5207	-0.142822	
25905	36.301	-119.264	
25933	3.14845	101.705	
25935	36.301	-119.264	
25976	-19.9187	-43.9598	
26170	-6.27566	106.876	
26209	52.3834	13.1196	
26234	51.5207	-0.142822	
26245	51.5207	-0.142822	
26272	51.5207	-0.142822	
26324	52.3834	13.1196	
26340	51.5207	-0.142822	
26378	47.1755	-122.473	
26381	48.8588	2.34693	
26434	53.7172	27.9867	
26491	47.1758	-122.465	
26510	51.5034	-0.575023	
26610	52.3834	13.1196	
26713	41.7581	2.06928	
26798	51.5207	-0.142822	
26898	0	0	
26918	49.1994	-122.913	
26994	51.5207	-0.142822	
27000	52.3834	13.1196	
27196	51.5207	-0.142822	
27229	51.5207	-0.142822	
27297	-6.16896	106.827	
27391	-21.2385	-44.2815	
27451	-21.2385	-44.2815	
27580	-23.6828	-46.5955	
27704	-7.04315	110.431	
27739	51.5207	-0.142822	
27752	51.5207	-0.142822	
27764	53.4424	-2.23348	
27794	51.5207	-0.142822	
27820	39.4207	26.8072	
27901	52.3834	13.1196	
27974	51.5207	-0.142822	
28049	52.3834	13.1196	
28088	51.5207	-0.142822	
28129	51.5207	-0.142822	
28160	52.3834	13.1196	
28248	51.5207	-0.142822	
28266	51.5207	-0.142822	
28268	51.5207	-0.142822	
28425	51.5207	-0.142822	
28692	52.3834	13.1196	
28694	-6.23296	106.834	
28751	51.5207	-0.142822	
28763	-6.23296	106.834	
28826	51.5207	-0.142822	
28848	59.366	28.1106	
28934	51.5207	-0.142822	
29055	51.5207	-0.142822	
29175	52.3834	13.1196	
29263	51.5207	-0.142822	
29528	49.1994	-122.913	
29560	51.5207	-0.142822	
29579	40.1683	31.9204	
29745	51.5207	-0.142822	
29816	51.5207	-0.142822	
29899	51.3241	-1.92567	
29948	3.75431	101.949	
29989	3.75431	101.949	
30024	-22.916	-43.4473	
30071	51.5207	-0.142822	
30220	52.3834	13.1196	
30248	37.8476	-4.67425	
30360	51.5207	-0.142822	
30469	51.5207	-0.142822	
30494	51.5207	-0.142822	
30531	51.5207	-0.142822	
30560	51.5207	-0.142822	
30612	-14.2393	-53.1848	
30628	-14.2393	-53.1848	
30638	-14.2393	-53.1848	
30647	39.4207	26.8072	
30748	54.5689	-1.24681	
30837	38.9637	35.2433	
30855	51.5207	-0.142822	
30908	51.5207	-0.142822	
30917	52.3834	13.1196	
30945	52.3834	13.1196	
30969	51.5207	-0.142822	
30995	-0.466642	117.154	
31018	51.5207	-0.142822	
31026	51.5207	-0.142822	
31096	51.5207	-0.142822	
31147	51.5207	-0.142822	
31216	51.5207	-0.142822	
31425	49.1994	-122.913	
31496	-8.9356	-36.4725	
31497	49.1994	-122.913	
31505	49.1994	-122.913	
31543	49.1994	-122.913	
31560	51.5207	-0.142822	
31573	51.5207	-0.142822	
31606	51.5207	-0.142822	
31633	56.8155	60.6136	
31746	51.5207	-0.142822	
31801	55.7559	37.5483	
31843	3.5881	98.697	
31845	49.1994	-122.913	
31888	39.4207	26.8072	
31907	51.5207	-0.142822	
31953	49.1994	-122.913	
31988	0.247298	-51.0637	
32071	49.1994	-122.913	
32114	52.3834	13.1196	
32117	51.5207	-0.142822	
32140	52.3834	13.1196	
32141	51.5207	-0.142822	
32235	49.1994	-122.913	
32242	49.1994	-122.913	
32286	51.5207	-0.142822	
32308	51.5207	-0.142822	
32353	51.5207	-0.142822	
32437	51.5207	-0.142822	
32517	51.5207	-0.142822	
32521	-2.57242	-59.9803	
32577	51.5207	-0.142822	
32589	39.4207	26.8072	
32656	35.6659	139.485	
32683	49.1994	-122.913	
32715	51.5207	-0.142822	
32890	40.6974	-73.9797	
32924	49.1994	-122.913	
33016	40.4414	-86.2719	
33025	52.3834	13.1196	
33067	49.1994	-122.913	
33084	51.5207	-0.142822	
33152	-6.96232	107.699	
33178	49.1994	-122.913	
33193	52.3834	13.1196	
33370	51.5207	-0.142822	
33422	52.3834	13.1196	
33436	35.9429	-78.9123	
33444	35.9429	-78.9123	
33451	51.5207	-0.142822	
33511	51.5207	-0.142822	
33552	49.1994	-122.913	
33612	51.5207	-0.142822	
33618	51.5207	-0.142822	
33644	39.4207	26.8072	
33656	49.1994	-122.913	
33692	49.1994	-122.913	
33765	30.9373	-91.4009	
33775	50.8774	5.96095	
34134	-22.7782	-45.0475	
34172	49.1994	-122.913	
34177	49.1994	-122.913	
34251	-6.2578	106.858	
34265	51.5207	-0.142822	
34267	51.5207	-0.142822	
34282	-6.56218	106.771	
34357	52.3834	13.1196	
34389	51.5207	-0.142822	
34406	4.29344	101.128	
34481	51.5207	-0.142822	
34519	49.1994	-122.913	
34524	52.0425	1.11613	
34581	51.5207	-0.142822	
34598	-5.17062	119.442	
34633	39.4207	26.8072	
34642	51.5207	-0.142822	
34655	51.5207	-0.142822	
34734	51.5207	-0.142822	
34736	51.5207	-0.142822	
34738	51.5207	-0.142822	
34749	49.1994	-122.913	
34756	51.5207	-0.142822	
34770	-7.07575	107.578	
34775	-7.07575	107.578	
34782	51.5207	-0.142822	
34813	51.5207	-0.142822	
34872	49.1994	-122.913	
34957	51.5207	-0.142822	
35001	52.3834	13.1196	
35066	51.5207	-0.142822	
35123	-7.5523	110.821	
35134	19.3284	-99.1525	
35149	51.5207	-0.142822	
35258	51.5207	-0.142822	
35291	52.3834	13.1196	
35350	-6.16896	106.827	
35375	51.5207	-0.142822	
35381	51.5207	-0.142822	
35474	49.1994	-122.913	
35506	51.5207	-0.142822	
35527	39.4207	26.8072	
35575	49.1994	-122.913	
35613	51.5207	-0.142822	
35633	51.5207	-0.142822	
35640	39.4207	26.8072	
35735	49.1994	-122.913	
35754	28.6035	-81.487	
35784	39.4207	26.8072	
35858	49.1994	-122.913	
35873	52.3834	13.1196	
35890	52.3834	13.1196	
35922	51.5207	-0.142822	
35963	51.5207	-0.142822	
36050	52.3834	13.1196	
36073	51.5207	-0.142822	
36112	51.5207	-0.142822	
36253	51.5207	-0.142822	
36291	51.5207	-0.142822	
36304	51.5207	-0.142822	
36395	51.5207	-0.142822	
36419	55.6819	37.4851	
36444	49.1994	-122.913	
36552	51.5207	-0.142822	
36760	49.1994	-122.913	
36764	49.1994	-122.913	
36824	51.5207	-0.142822	
36885	51.5207	-0.142822	
36929	51.5207	-0.142822	
36935	51.5207	-0.142822	
36972	-15.7763	-47.7966	
37002	51.5207	-0.142822	
37056	51.5207	-0.142822	
37078	51.5207	-0.142822	
37118	51.5207	-0.142822	
37192	51.5207	-0.142822	
37196	52.3834	13.1196	
37261	52.3834	13.1196	
37352	-6.90558	107.626	
37374	51.5207	-0.142822	
37376	32.1305	-81.2396	
37393	-15.7763	-47.7966	
37445	-5.79931	-35.2216	
37446	40.8995	-74.1515	
37468	52.3834	13.1196	
37527	52.3834	13.1196	
37564	51.5207	-0.142822	
37621	52.9908	6.25643	
37846	40.7229	-74.0477	
37847	51.5207	-0.142822	
37894	-1.74911	102.839	
37953	58.4434	-3.09182	
38060	51.5207	-0.142822	
38070	-36.7374	-71.0353	
38085	52.3834	13.1196	
38258	49.1994	-122.913	
38610	51.5207	-0.142822	
38612	51.5207	-0.142822	
38732	51.5207	-0.142822	
38771	51.5207	-0.142822	
38810	48.951	2.44811	
38851	49.1994	-122.913	
38904	52.3834	13.1196	
38941	49.1994	-122.913	
39032	-23.6828	-46.5955	
39042	30.4504	-91.2579	
39124	51.5207	-0.142822	
39159	51.5207	-0.142822	
39259	51.5207	-0.142822	
39283	38.2753	24.508	
39298	38.9655	-95.2402	
39340	38.2753	24.508	
39377	38.2753	24.508	
39409	38.2753	24.508	
39460	38.2753	24.508	
39480	49.1994	-122.913	
39733	49.1994	-122.913	
39765	51.5207	-0.142822	
39819	49.1994	-122.913	
39872	52.3834	13.1196	
40074	53.6323	-2.16701	
40076	53.1826	5.81849	
40214	38.2753	24.508	
40217	51.5207	-0.142822	
40246	49.1994	-122.913	
40253	54.6744	-1.26564	
40299	52.3834	13.1196	
40404	51.5207	-0.142822	
40439	52.3834	13.1196	
40515	51.5207	-0.142822	
40587	-7.77188	113.215	
40686	40.3653	-82.6694	
40724	46.9023	-102.77	
40743	53.5203	49.4315	
40762	51.5207	-0.142822	
40912	51.5207	-0.142822	
40946	39.4207	26.8072	
40964	51.5207	-0.142822	
40980	-7.80337	110.4	
41002	52.3834	13.1196	
41054	-30.0997	-51.1593	
41119	51.5207	-0.142822	
41178	51.5207	-0.142822	
41451	51.5207	-0.142822	
41609	51.5207	-0.142822	
41703	-22.985	-47.5033	
41749	52.3834	13.1196	
41786	52.3834	13.1196	
41797	51.5229	-2.30644	
41876	49.1994	-122.913	
41911	51.5207	-0.142822	
42023	51.5207	-0.142822	
42077	49.1994	-122.913	
42081	49.1994	-122.913	
42084	49.1994	-122.913	
42191	39.4207	26.8072	
42193	39.4207	26.8072	
42207	51.5207	-0.142822	
42280	-9.02805	-42.652	
42352	51.5207	-0.142822	
42355	51.5207	-0.142822	
42381	-6.65792	106.846	
42469	52.3834	13.1196	
42694	51.493	-0.269798	
42720	2.36576	102.18	
42761	39.4207	26.8072	
42789	-21.21	-48.2936	
42808	-21.21	-48.2936	
43100	-7.14948	-34.882	
43220	51.5207	-0.142822	
43425	51.5207	-0.142822	
43502	-7.80155	110.397	
43525	32.7989	130.707	
43711	51.5207	-0.142822	
43747	51.5207	-0.142822	
43767	51.5207	-0.142822	
43834	51.5207	-0.142822	
43855	31.7596	-106.282	
43944	32.6033	-84.8266	
43945	51.5207	-0.142822	
43976	51.5207	-0.142822	
43987	49.1994	-122.913	
44001	51.5207	-0.142822	
44018	52.3834	13.1196	
44040	39.4207	26.8072	
44101	51.5207	-0.142822	
44107	52.3834	13.1196	
44131	51.5207	-0.142822	
44251	51.5207	-0.142822	
44263	-6.16896	106.827	
44264	52.3834	13.1196	
44274	51.5207	-0.142822	
44299	39.5677	-74.3809	
44439	40.7406	-82.4551	
44441	49.1994	-122.913	
44458	39.4207	26.8072	
44480	51.5207	-0.142822	
44514	3.14845	101.705	
44695	41.7625	-72.757	
44713	1.33051	103.952	
44735	49.1994	-122.913	
44742	51.5207	-0.142822	
44755	51.5207	-0.142822	
44797	40.073	-74.7243	
44830	39.4207	26.8072	
44866	51.5207	-0.142822	
44983	49.1994	-122.913	
44985	49.1994	-122.913	
45026	49.1994	-122.913	
45030	49.1994	-122.913	
45089	49.1994	-122.913	
45097	-36.7374	-71.0353	
45129	51.1218	3.22606	
45138	40.6974	-73.9797	
45158	49.1994	-122.913	
45162	49.1994	-122.913	
45167	51.5207	-0.142822	
45258	51.5207	-0.142822	
45260	39.4207	26.8072	
45265	49.1994	-122.913	
45366	14.6574	-90.587	
45475	52.3316	5.53366	
45527	49.1994	-122.913	
45553	46.2033	6.20286	
45557	51.5207	-0.142822	
45581	52.3834	13.1196	
45757	49.1994	-122.913	
45759	49.1994	-122.913	
45780	52.3834	13.1196	
45797	51.5207	-0.142822	
45846	49.1994	-122.913	
45848	49.1994	-122.913	
45920	51.5207	-0.142822	
45979	49.1994	-122.913	
46013	51.5207	-0.142822	
46076	19.4325	-99.1534	
46135	49.1994	-122.913	
46151	49.1994	-122.913	
46240	33.6836	-84.2529	
46253	51.5207	-0.142822	
46276	51.5207	-0.142822	
46279	49.1994	-122.913	
46292	49.1994	-122.913	
46378	49.1994	-122.913	
46434	52.3834	13.1196	
46441	-6.16896	106.827	
46551	51.5207	-0.142822	
46593	49.1994	-122.913	
46598	49.1994	-122.913	
46604	19.1106	72.8728	
46613	52.472	6.12643	
46649	49.1994	-122.913	
46651	49.1994	-122.913	
46672	51.5207	-0.142822	
46686	52.3834	13.1196	
46731	51.5207	-0.142822	
46786	48.9197	2.26541	
46814	52.3834	13.1196	
46852	49.1994	-122.913	
46855	51.5207	-0.142822	
46859	51.5207	-0.142822	
47036	49.1994	-122.913	
47133	49.1994	-122.913	
47247	49.1994	-122.913	
47337	52.3834	13.1196	
47340	49.1994	-122.913	
47341	52.3834	13.1196	
47581	52.3834	13.1196	
47628	48.7044	2.08172	
47772	51.5207	-0.142822	
47812	1.86117	104.63	
47941	51.5207	-0.142822	
48041	-23.6716	-46.4477	
48140	-23.5108	-46.8823	
48284	32.7729	-96.5871	
48406	49.1994	-122.913	
48422	52.3834	13.1196	
48466	52.3834	13.1196	
48558	48.9006	2.40873	
48633	51.5207	-0.142822	
48680	-42.9014	147.322	
48901	58.0225	56.1443	
48929	51.5207	-0.142822	
48967	51.5207	-0.142822	
49000	51.5207	-0.142822	
49083	49.1994	-122.913	
49113	52.3834	13.1196	
49117	52.3834	13.1196	
49207	51.569	5.4718	
49310	38.2753	24.508	
49321	49.1994	-122.913	
49357	38.9637	35.2433	
49496	-15.7763	-47.7966	
49500	51.5207	-0.142822	
49595	-22.1868	-49.9589	
49673	39.4207	26.8072	
49677	51.5207	-0.142822	
49694	47.7736	-122.206	
49761	35.2038	-97.4488	
49782	52.2967	5.25851	
49807	41.8005	-88.1674	
49826	52.3834	13.1196	
49836	52.3834	13.1196	
49901	50.8387	4.36307	
49916	51.8911	-0.427445	
49920	51.8911	-0.427445	
49924	51.8911	-0.427445	
50008	-25.4952	-49.2884	
50067	34.6219	-79.0316	
50121	59.9394	30.0922	
50236	49.1994	-122.913	
50248	30.9373	-91.4009	
50294	37.2692	-119.307	
50484	49.1994	-122.913	
50794	51.5207	-0.142822	
